train,val,test
/data1/hjq/data/OCT_AMD//train/DME2_1/060.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/053.png
/data1/hjq/data/OCT_AMD//train/DME2_1/090.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/08.png
/data1/hjq/data/OCT_AMD//train/DME2_1/018.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/025.png
/data1/hjq/data/OCT_AMD//train/DME2_1/076.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/034.png
/data1/hjq/data/OCT_AMD//train/DME2_1/019.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/035.png
/data1/hjq/data/OCT_AMD//train/DME2_1/014.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/046.png
/data1/hjq/data/OCT_AMD//train/DME2_1/088.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/02.png
/data1/hjq/data/OCT_AMD//train/DME2_1/055.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/042.png
/data1/hjq/data/OCT_AMD//train/DME2_1/054.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/06.png
/data1/hjq/data/OCT_AMD//train/DME2_1/022.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/049.png
/data1/hjq/data/OCT_AMD//train/DME2_1/086.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/07.png
/data1/hjq/data/OCT_AMD//train/DME2_1/020.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/043.png
/data1/hjq/data/OCT_AMD//train/DME2_1/094.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/024.png
/data1/hjq/data/OCT_AMD//train/DME2_1/010.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/047.png
/data1/hjq/data/OCT_AMD//train/DME2_1/01.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/050.png
/data1/hjq/data/OCT_AMD//train/DME2_1/066.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/041.png
/data1/hjq/data/OCT_AMD//train/DME2_1/057.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/040.png
/data1/hjq/data/OCT_AMD//train/DME2_1/079.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/048.png
/data1/hjq/data/OCT_AMD//train/DME2_1/037.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/032.png
/data1/hjq/data/OCT_AMD//train/DME2_1/092.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/026.png
/data1/hjq/data/OCT_AMD//train/DME2_1/075.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/023.png
/data1/hjq/data/OCT_AMD//train/DME2_1/068.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/017.png
/data1/hjq/data/OCT_AMD//train/DME2_1/095.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/05.png
/data1/hjq/data/OCT_AMD//train/DME2_1/015.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/030.png
/data1/hjq/data/OCT_AMD//train/DME2_1/029.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/028.png
/data1/hjq/data/OCT_AMD//train/DME2_1/036.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/021.png
/data1/hjq/data/OCT_AMD//train/DME2_1/071.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/064.png
/data1/hjq/data/OCT_AMD//train/DME2_1/033.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/012.png
/data1/hjq/data/OCT_AMD//train/DME2_1/081.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/067.png
/data1/hjq/data/OCT_AMD//train/DME2_1/04.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/061.png
/data1/hjq/data/OCT_AMD//train/DME2_1/09.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/096.png
/data1/hjq/data/OCT_AMD//train/DME2_1/027.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/084.png
/data1/hjq/data/OCT_AMD//train/DME2_1/051.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/031.png
/data1/hjq/data/OCT_AMD//train/DME2_1/072.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/062.png
/data1/hjq/data/OCT_AMD//train/DME2_1/044.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/011.png
/data1/hjq/data/OCT_AMD//train/DME2_1/013.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/069.png
/data1/hjq/data/OCT_AMD//train/DME2_1/087.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/039.png
/data1/hjq/data/OCT_AMD//train/DME2_1/052.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/093.png
/data1/hjq/data/OCT_AMD//train/DME2_1/045.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/016.png
/data1/hjq/data/OCT_AMD//train/DME2_1/059.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/077.png
/data1/hjq/data/OCT_AMD//train/DME2_1/03.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/083.png
/data1/hjq/data/OCT_AMD//train/DME2_1/065.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/074.png
/data1/hjq/data/OCT_AMD//train/DME2_1/073.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/060.png
/data1/hjq/data/OCT_AMD//train/DME2_1/058.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/090.png
/data1/hjq/data/OCT_AMD//train/DME2_1/038.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/018.png
/data1/hjq/data/OCT_AMD//train/DME2_1/056.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/076.png
/data1/hjq/data/OCT_AMD//train/DME2_1/053.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/019.png
/data1/hjq/data/OCT_AMD//train/DME2_1/08.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/014.png
/data1/hjq/data/OCT_AMD//train/DME2_1/025.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/088.png
/data1/hjq/data/OCT_AMD//train/DME2_1/034.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/055.png
/data1/hjq/data/OCT_AMD//train/DME2_1/035.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/054.png
/data1/hjq/data/OCT_AMD//train/DME2_1/046.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/022.png
/data1/hjq/data/OCT_AMD//train/DME2_1/02.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/086.png
/data1/hjq/data/OCT_AMD//train/DME2_1/042.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/020.png
/data1/hjq/data/OCT_AMD//train/DME2_1/06.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/094.png
/data1/hjq/data/OCT_AMD//train/DME2_1/049.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/010.png
/data1/hjq/data/OCT_AMD//train/DME2_1/07.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/01.png
/data1/hjq/data/OCT_AMD//train/DME2_1/091.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/066.png
/data1/hjq/data/OCT_AMD//train/DME2_1/078.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/057.png
/data1/hjq/data/OCT_AMD//train/DME2_1/043.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/079.png
/data1/hjq/data/OCT_AMD//train/DME2_1/024.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/037.png
/data1/hjq/data/OCT_AMD//train/DME2_1/047.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/092.png
/data1/hjq/data/OCT_AMD//train/DME2_1/070.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/075.png
/data1/hjq/data/OCT_AMD//train/DME2_1/089.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/068.png
/data1/hjq/data/OCT_AMD//train/DME2_1/050.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/095.png
/data1/hjq/data/OCT_AMD//train/DME2_1/041.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/015.png
/data1/hjq/data/OCT_AMD//train/DME2_1/063.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/029.png
/data1/hjq/data/OCT_AMD//train/DME2_1/040.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/036.png
/data1/hjq/data/OCT_AMD//train/DME2_1/085.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/071.png
/data1/hjq/data/OCT_AMD//train/DME2_1/048.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/033.png
/data1/hjq/data/OCT_AMD//train/DME2_1/097.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/081.png
/data1/hjq/data/OCT_AMD//train/DME2_1/032.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/04.png
/data1/hjq/data/OCT_AMD//train/DME2_1/026.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/09.png
/data1/hjq/data/OCT_AMD//train/DME2_1/023.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/027.png
/data1/hjq/data/OCT_AMD//train/DME2_1/017.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/051.png
/data1/hjq/data/OCT_AMD//train/DME2_1/05.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/072.png
/data1/hjq/data/OCT_AMD//train/DME2_1/080.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/044.png
/data1/hjq/data/OCT_AMD//train/DME2_1/082.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/013.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/030.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/087.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/028.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/052.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/021.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/045.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/064.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/059.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/012.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/03.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/067.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/065.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/061.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/073.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/096.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/058.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/084.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/038.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/031.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/056.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/062.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/053.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/011.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/08.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/069.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/025.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/039.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/034.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/093.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/035.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/016.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/046.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/077.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/02.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/083.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/042.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/074.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/06.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/060.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/049.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/090.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/07.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/018.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/091.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/076.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/078.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/019.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/043.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/014.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/024.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/088.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/047.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/055.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/070.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/054.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/089.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/022.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/050.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/086.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/041.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/020.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/063.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/094.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/040.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/010.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/085.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/01.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/048.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/066.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/097.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/057.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/032.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/079.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/026.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/037.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/023.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/092.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/017.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/075.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/05.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/068.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/080.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/095.png,,/data1/hjq/data/OCT_AMD//test/NORMAL8_0/082.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/015.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/030.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/029.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/028.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/036.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/021.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/071.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/012.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/033.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/031.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/081.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/011.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/04.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/016.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/09.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/018.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/027.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/019.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/051.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/014.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/072.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/022.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/044.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/020.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/013.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/010.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/087.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/01.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/052.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/037.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/045.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/015.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/059.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/029.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/03.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/036.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/065.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/033.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/073.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/04.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/058.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/09.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/038.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/027.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/056.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/013.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/053.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/03.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/08.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/08.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/025.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/025.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/034.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/034.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/035.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/035.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/046.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/02.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/02.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/06.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/042.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/07.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/06.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/024.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/049.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/032.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/07.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/026.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/091.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/023.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/078.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/017.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/043.png,,/data1/hjq/data/OCT_AMD//test/AMD15_2/05.png
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/024.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/047.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/070.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/089.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/050.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/041.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/063.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/040.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/085.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/048.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/097.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/032.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/026.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/023.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/017.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/05.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/080.png,,
/data1/hjq/data/OCT_AMD//train/NORMAL3_0/082.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/030.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/028.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/021.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/064.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/012.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/067.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/061.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/096.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/084.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/031.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/062.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/011.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/069.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/039.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/093.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/016.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/077.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/083.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/074.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/060.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/090.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/018.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/076.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/019.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/014.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/088.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/055.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/054.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/022.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/086.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/020.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/094.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/010.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/01.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/066.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/057.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/079.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/037.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/092.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/075.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/068.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/095.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/015.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/029.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/036.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/071.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/033.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/081.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/04.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/09.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/027.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/051.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/072.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/044.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/013.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/087.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/052.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/045.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/059.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/03.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/065.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/073.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/058.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/038.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/056.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/053.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/08.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/025.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/034.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/035.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/046.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/02.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/042.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/06.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/049.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/07.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/091.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/078.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/043.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/024.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/047.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/070.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/089.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/050.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/041.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/063.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/040.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/085.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/048.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/097.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/032.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/026.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/023.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/017.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/05.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/080.png,,
/data1/hjq/data/OCT_AMD//train/DME6_1/082.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/030.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/028.png,,
/data1/hjq/data/OCT_AMD//train/AMD14_2/021.png,,
